"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"AUH","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.008","0.016","0.992","6.07e-01",NA,NA,NA,3.25e-06
"CNNM1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.044","0.086","0.957","6.09e-01",NA,NA,NA,0.000281182
"ARHGEF26","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.012","0.024","1.012","6.09e-01",NA,NA,NA,1.24e-05
"ZBTB7C","Stem-cell-iPSC","ALZ","Inverse variance weighted",2," 0.011","0.021","1.011","6.09e-01",NA,0.353380743,NA,0.000247121
"FHL5","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.007","0.014","0.993","6.10e-01",NA,NA,NA,1e-05
"LINC00539","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.026","0.051","0.975","6.10e-01",NA,NA,NA,0.005876249
"AKAP6","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.006","0.013","0.994","6.10e-01",NA,NA,NA,1.5e-05
"MIR1275","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.007","0.014","0.993","6.14e-01",NA,NA,NA,0.002149134
"FRY","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.010","0.020","1.010","6.14e-01",NA,NA,NA,6.27e-06
"EMC8","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.008","0.017","1.008","6.14e-01",NA,NA,NA,0.006684523
"ATXN1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.026","0.052","1.027","6.15e-01",NA,NA,NA,5.04e-05
"LMCD1-AS1","Stem-cell-iPSC","ALZ","Simple mode",3," 0.014","0.023","1.014","6.17e-01",0.339265494,0.607148809,0.819644807,0.006124168
"PNLDC1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.008","0.017","0.992","6.17e-01",NA,NA,NA,6.3e-06
"MTND5P15","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.009","0.018","0.991","6.17e-01",NA,NA,NA,0.006848953
"PWP1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.013","0.025","1.013","6.17e-01",NA,NA,NA,4.18e-06
"WDR70","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.016","0.033","1.016","6.19e-01",NA,NA,NA,1.04e-05
"LINC01331","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.008","0.015","0.992","6.20e-01",NA,NA,NA,9.24e-05
"EXOC6","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.026","0.052","1.026","6.20e-01",NA,NA,NA,0.005767422
"DOK2","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.009","0.017","0.991","6.20e-01",NA,NA,NA,0.000799916
"DHRS7B","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.018","0.037","0.982","6.20e-01",NA,NA,NA,0.005717267
"C16orf62","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.017","0.035","1.017","6.21e-01",NA,NA,NA,0.000170978
"RNU1-44P","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.010","0.020","1.010","6.22e-01",NA,NA,NA,5.64e-05
"NEK11","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.022","0.044","1.022","6.23e-01",NA,NA,NA,0.007102427
"RNF219-AS1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.012","0.024","0.988","6.24e-01",NA,NA,NA,8.06e-06
"CCDC80","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.008","0.016","0.992","6.24e-01",NA,NA,NA,0.005907665
"SEMA3C","Stem-cell-iPSC","ALZ","Inverse variance weighted",2," 0.007","0.014","1.007","6.24e-01",NA,0.682850527,NA,0.005227955
"TRIM35","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.008","0.017","1.008","6.24e-01",NA,NA,NA,6.16e-06
"SCARB1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.008","0.016","1.008","6.24e-01",NA,NA,NA,3.26e-06
"LINC01234","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.012","0.025","0.988","6.24e-01",NA,NA,NA,3.27e-06
"MEPE","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.011","0.022","1.011","6.25e-01",NA,NA,NA,0.010537357
"DIO2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.009","0.018","1.009","6.25e-01",NA,NA,NA,1.03e-05
"INSR","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.019","0.040","1.019","6.26e-01",NA,NA,NA,0.000308756
"CERS6","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.016","0.034","0.984","6.26e-01",NA,NA,NA,2.41e-05
"CCDC67","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.016","0.034","0.984","6.26e-01",NA,NA,NA,0.000187999
"RABL3","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.009","0.019","1.009","6.27e-01",NA,NA,NA,2.48e-06
"LINC00941","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.009","0.019","0.991","6.27e-01",NA,NA,NA,3.43e-05
"LINC01600","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.008","0.016","1.008","6.27e-01",NA,NA,NA,0.006073301
"HAUS6P1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.018","0.037","1.018","6.27e-01",NA,NA,NA,0.000120355
"GRIN2B","Stem-cell-iPSC","ALZ","Simple mode",3,"-0.019","0.034","0.981","6.27e-01",0.374279969,0.332752815,0.445437904,1.68e-05
"PRRC2C","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.006","0.013","0.994","6.28e-01",NA,NA,NA,0.001269368
"TCN2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.016","0.034","1.016","6.28e-01",NA,NA,NA,5.43e-05
"KDM4C","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.009","0.019","0.991","6.28e-01",NA,NA,NA,6.85e-06
"CNTNAP2","Stem-cell-iPSC","ALZ","Weighted mode",5,"-0.006","0.012","0.994","6.30e-01",0.584299407,0.672832112,0.571752326,3.58e-06
"PLOD2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.013","0.027","1.013","6.30e-01",NA,NA,NA,8.53e-05
"TRAPPC9","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.007","0.015","0.993","6.30e-01",NA,NA,NA,9.45e-05
"GLIS3","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.008","0.016","1.008","6.31e-01",NA,NA,NA,3.84e-06
"CNTN1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.007","0.015","1.007","6.32e-01",NA,NA,NA,0.004316809
"ADAMTS18","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.012","0.025","0.988","6.32e-01",NA,NA,NA,9.21e-06
"MRPL50P1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.030","0.064","0.970","6.32e-01",NA,NA,NA,0.000197073
"MFSD14A","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.024","0.051","0.976","6.32e-01",NA,NA,NA,1.79e-05
"INHBB","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.008","0.017","0.992","6.33e-01",NA,NA,NA,5.16e-06
"EDAR","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.015","0.031","0.985","6.33e-01",NA,NA,NA,0.002503732
"CATSPERB","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.016","0.034","1.017","6.33e-01",NA,NA,NA,2.33e-05
"DCLK2","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.019","0.039","0.982","6.34e-01",NA,NA,NA,1.58e-05
"LEP","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.012","0.024","1.012","6.35e-01",NA,NA,NA,3.81e-05
"RN7SL366P","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.021","0.045","0.979","6.37e-01",NA,NA,NA,0.002141704
"SETP7","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.010","0.022","0.990","6.37e-01",NA,NA,NA,0.00014537
"CREB5","Stem-cell-iPSC","ALZ","Inverse variance weighted",2,"-0.016","0.034","0.984","6.38e-01",NA,0.005935213,NA,7.24e-05
"OVCH2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.009","0.020","1.009","6.38e-01",NA,NA,NA,0.008321565
"DPY19L2P2","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.040","0.086","0.960","6.39e-01",NA,NA,NA,0.007168797
"SNRPCP10","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.034","0.073","0.967","6.40e-01",NA,NA,NA,4.03e-05
"PRB1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.022","0.047","0.978","6.40e-01",NA,NA,NA,0.000143485
"LINC00606","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.014","0.029","0.987","6.41e-01",NA,NA,NA,0.005698808
"MARCO","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.011","0.023","0.990","6.42e-01",NA,NA,NA,3.07e-06
"RPL7","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.015","0.032","0.985","6.42e-01",NA,NA,NA,0.000542163
"LINC01090","Stem-cell-iPSC","ALZ","Inverse variance weighted",2,"-0.005","0.011","0.995","6.43e-01",NA,0.841838032,NA,0.005312248
"UCK2","Stem-cell-iPSC","ALZ","Inverse variance weighted",2,"-0.013","0.028","0.987","6.44e-01",NA,0.752423924,NA,0.004982567
"SMYD1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.006","0.014","0.994","6.45e-01",NA,NA,NA,0.005428286
"CNTN4-AS1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.007","0.015","1.007","6.45e-01",NA,NA,NA,4.25e-06
"COG3","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.025","0.055","0.975","6.45e-01",NA,NA,NA,2.97e-05
"NAALADL2","Stem-cell-iPSC","ALZ","Weighted mode",3," 0.008","0.015","1.008","6.47e-01",0.393873168,0.307721661,0.422986241,1.77e-05
"CALML3","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.008","0.018","1.008","6.48e-01",NA,NA,NA,1.65e-05
"KRT19","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.007","0.015","0.993","6.48e-01",NA,NA,NA,0.005672842
"SPIRE2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.012","0.026","1.012","6.49e-01",NA,NA,NA,1.26e-05
"HMGA1P7","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.007","0.015","0.993","6.49e-01",NA,NA,NA,0.003984816
"SVIL-AS1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.012","0.026","0.988","6.49e-01",NA,NA,NA,3.73e-05
"PKD1L2","Stem-cell-iPSC","ALZ","Inverse variance weighted",2," 0.015","0.033","1.015","6.50e-01",NA,0.058295855,NA,6.3e-05
"RPL26P3","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.007","0.015","1.007","6.52e-01",NA,NA,NA,7.43e-06
"MAD1L1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.015","0.033","0.985","6.52e-01",NA,NA,NA,0.005550163
"LRP1B","Stem-cell-iPSC","ALZ","Inverse variance weighted",2," 0.021","0.047","1.021","6.54e-01",NA,0.037164638,NA,9.58e-05
"DCUN1D3","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.008","0.017","1.008","6.55e-01",NA,NA,NA,2.36e-06
"CNTNAP2","Stem-cell-iPSC","ALZ","Simple mode",5,"-0.006","0.012","0.994","6.55e-01",0.584299407,0.672832112,0.571752326,3.58e-06
"GPR137B","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.013","0.029","1.013","6.57e-01",NA,NA,NA,7.02e-05
"KCNC4","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.009","0.020","0.991","6.57e-01",NA,NA,NA,1.59e-05
"RN7SKP14","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.007","0.016","0.993","6.57e-01",NA,NA,NA,5.56e-06
"RNU6-356P","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.009","0.020","1.009","6.58e-01",NA,NA,NA,6.82e-06
"FAM13B","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.017","0.039","0.983","6.59e-01",NA,NA,NA,0.006581683
"ARHGEF28","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.013","0.029","1.013","6.60e-01",NA,NA,NA,2.64e-06
"LINC01181","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.013","0.029","0.987","6.60e-01",NA,NA,NA,0.000387756
"NCKAP5","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.010","0.022","1.010","6.60e-01",NA,NA,NA,2.09e-06
"RNF216P1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.011","0.025","0.989","6.61e-01",NA,NA,NA,0.002739584
"DAB2","Stem-cell-iPSC","ALZ","Inverse variance weighted",2," 0.005","0.011","1.005","6.61e-01",NA,0.768316287,NA,3.99e-05
"CDH13","Stem-cell-iPSC","ALZ","Weighted mode",3,"-0.010","0.020","0.990","6.63e-01",0.018466624,0.054184057,0.859503226,0.001270293
"PBLD","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.008","0.018","1.008","6.63e-01",NA,NA,NA,4.9e-05
"OSBPL10","Stem-cell-iPSC","ALZ","MR Egger",3," 0.033","0.057","1.034","6.64e-01",0.163711178,0.336716741,0.785742504,3.27e-05
"TBX20","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.019","0.043","1.019","6.64e-01",NA,NA,NA,0.00334881
"TIAM1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.007","0.017","1.007","6.65e-01",NA,NA,NA,1.5e-05
"ASTN2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.012","0.029","1.012","6.67e-01",NA,NA,NA,0.000657507
"SERPINA5","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.017","0.039","1.017","6.68e-01",NA,NA,NA,0.000890589
"SPTSSB","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.049","0.114","0.952","6.68e-01",NA,NA,NA,0.009563517
"MUC7","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.007","0.016","0.993","6.68e-01",NA,NA,NA,1e-05
"COL4A2","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.015","0.035","0.985","6.69e-01",NA,NA,NA,5.89e-05
"RNU4-77P","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.018","0.041","0.983","6.69e-01",NA,NA,NA,0.00235593
"OSTM1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.014","0.033","1.014","6.70e-01",NA,NA,NA,1.72e-05
"LMCD1-AS1","Stem-cell-iPSC","ALZ","Weighted median",3," 0.008","0.019","1.008","6.71e-01",0.339265494,0.607148809,0.819644807,0.006124168
"ASAP1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.014","0.033","0.986","6.72e-01",NA,NA,NA,4.05e-06
"GALR1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.006","0.015","1.006","6.73e-01",NA,NA,NA,0.005912029
"PDHX","Stem-cell-iPSC","ALZ","Inverse variance weighted",2," 0.006","0.013","1.006","6.74e-01",NA,0.974845173,NA,0.001092758
"IRF6","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.011","0.027","0.989","6.74e-01",NA,NA,NA,1.28e-05
"WARS2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.020","0.048","1.020","6.75e-01",NA,NA,NA,0.001746501
"LRRFIP1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.007","0.017","0.993","6.75e-01",NA,NA,NA,0.000107604
"FOXP2","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.024","0.058","0.976","6.75e-01",NA,NA,NA,0.000138655
"LINC01121","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.013","0.031","0.987","6.78e-01",NA,NA,NA,2.41e-05
"GSTA4","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.007","0.016","0.993","6.79e-01",NA,NA,NA,4.95e-05
"FARP1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.012","0.029","1.012","6.79e-01",NA,NA,NA,3.27e-05
"GFRA4","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.019","0.045","0.982","6.80e-01",NA,NA,NA,0.007062727
"KRTAP5-8","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.012","0.029","0.988","6.81e-01",NA,NA,NA,1.82e-05
"ARHGEF7","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.014","0.034","0.986","6.82e-01",NA,NA,NA,0.005263517
"MET","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.007","0.017","0.993","6.82e-01",NA,NA,NA,5.98e-05
"SHROOM3","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.007","0.016","0.993","6.82e-01",NA,NA,NA,3.81e-05
"TRBV30","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.007","0.018","0.993","6.83e-01",NA,NA,NA,4.78e-06
"PRR18","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.015","0.038","1.015","6.83e-01",NA,NA,NA,0.004973783
"C2orf88","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.007","0.016","1.007","6.85e-01",NA,NA,NA,0.002451723
"LMCD1-AS1","Stem-cell-iPSC","ALZ","Weighted mode",3," 0.009","0.019","1.009","6.85e-01",0.339265494,0.607148809,0.819644807,0.006124168
"STAB2","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.006","0.016","0.994","6.86e-01",NA,NA,NA,2.64e-06
"COL11A1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.006","0.016","0.994","6.86e-01",NA,NA,NA,4.06e-06
"FAM171A1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.013","0.031","0.987","6.86e-01",NA,NA,NA,1.51e-05
"MTSS1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.010","0.025","0.990","6.87e-01",NA,NA,NA,3.25e-06
"ETV3","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.019","0.046","0.982","6.88e-01",NA,NA,NA,0.000543131
"SDK1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.013","0.033","1.013","6.89e-01",NA,NA,NA,0.000191681
"FAM179A","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.007","0.016","1.007","6.91e-01",NA,NA,NA,7.81e-06
"TPD52","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.011","0.028","1.011","6.95e-01",NA,NA,NA,0.002785475
"SYNPR","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.016","0.042","0.984","6.95e-01",NA,NA,NA,0.000885634
"ANKRD7","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.019","0.050","1.020","6.96e-01",NA,NA,NA,0.000314669
"ELAVL1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.005","0.014","1.005","6.97e-01",NA,NA,NA,1.3e-06
"EPDR1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.011","0.028","0.989","6.98e-01",NA,NA,NA,0.003251973
"CCKAR","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.013","0.035","0.987","6.98e-01",NA,NA,NA,1.42e-05
"KCNA10","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.016","0.043","1.017","6.98e-01",NA,NA,NA,0.00298311
"LINC01241","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.011","0.029","0.989","6.99e-01",NA,NA,NA,0.00236033
"SHANK2","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.010","0.027","0.990","6.99e-01",NA,NA,NA,2.23e-06
"ZFPM2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.007","0.018","1.007","7.00e-01",NA,NA,NA,8.91e-05
"KIAA1161","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.012","0.031","1.012","7.01e-01",NA,NA,NA,2.46e-06
"STAU2","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.006","0.016","0.994","7.02e-01",NA,NA,NA,4.25e-06
"RPL35AP12","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.024","0.062","0.977","7.03e-01",NA,NA,NA,0.000118947
"GNG2","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.006","0.015","0.994","7.04e-01",NA,NA,NA,1.29e-05
"ANK3","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.009","0.024","0.991","7.06e-01",NA,NA,NA,6.21e-06
"IBTK","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.006","0.016","1.006","7.06e-01",NA,NA,NA,2.24e-06
"KRTAP10-12","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.006","0.015","0.994","7.07e-01",NA,NA,NA,0.005354455
"ZDHHC14","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.008","0.022","1.008","7.07e-01",NA,NA,NA,8.7e-06
"KLHL5","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.012","0.031","0.988","7.08e-01",NA,NA,NA,0.000147615
"AOX1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.005","0.015","0.995","7.08e-01",NA,NA,NA,0.005204747
"LRRC16A","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.006","0.015","1.006","7.08e-01",NA,NA,NA,2.12e-05
"RPL29P29","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.012","0.032","1.012","7.09e-01",NA,NA,NA,4.33e-05
"TMEM108","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.005","0.014","0.995","7.09e-01",NA,NA,NA,2.43e-05
"RAMP3","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.015","0.041","0.985","7.10e-01",NA,NA,NA,0.000501034
"UMAD1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.006","0.015","1.006","7.11e-01",NA,NA,NA,0.005905315
"PPFIBP2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.006","0.017","1.006","7.13e-01",NA,NA,NA,1.94e-05
"LINC01310","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.018","0.049","1.018","7.13e-01",NA,NA,NA,8.39e-05
"KCNK2","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.005","0.015","0.995","7.14e-01",NA,NA,NA,0.006363383
"STK10","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.005","0.015","0.995","7.14e-01",NA,NA,NA,7.61e-06
"CNTN3","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.005","0.013","1.005","7.14e-01",NA,NA,NA,0.005363609
"ESR1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.020","0.054","0.980","7.15e-01",NA,NA,NA,1.33e-05
"FGF20","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.006","0.016","1.006","7.15e-01",NA,NA,NA,6.75e-06
"TMCO3","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.008","0.021","1.008","7.19e-01",NA,NA,NA,1.12e-05
"TENM4","Stem-cell-iPSC","ALZ","Inverse variance weighted",3," 0.005","0.014","1.005","7.20e-01",0.672583266,0.185204362,0.324765048,0.000310757
"LVRN","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.008","0.022","0.992","7.21e-01",NA,NA,NA,1.31e-05
"RNU6-991P","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.015","0.042","0.985","7.21e-01",NA,NA,NA,1.57e-05
"NREP-AS1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.013","0.038","1.014","7.22e-01",NA,NA,NA,0.002707831
"PLXDC2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.016","0.045","1.016","7.24e-01",NA,NA,NA,3.14e-05
"CCL28","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.004","0.013","0.996","7.24e-01",NA,NA,NA,0.000231529
"NLRP14","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.032","0.090","0.969","7.24e-01",NA,NA,NA,2.05e-05
"COX6B1P6","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.006","0.016","1.006","7.24e-01",NA,NA,NA,3.89e-06
"RN7SL201P","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.011","0.031","1.011","7.25e-01",NA,NA,NA,0.000105799
"BCR","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.010","0.027","0.991","7.25e-01",NA,NA,NA,0.000196386
"ANXA2","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.007","0.020","0.993","7.25e-01",NA,NA,NA,0.000809878
"CDH18","Stem-cell-iPSC","ALZ","Inverse variance weighted",2,"-0.005","0.014","0.995","7.25e-01",NA,0.774580157,NA,1.69e-06
"MAGI2","Stem-cell-iPSC","ALZ","Inverse variance weighted",4,"-0.005","0.013","0.995","7.25e-01",0.692328705,0.174094127,0.175894583,0.007221832
"PHACTR2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.005","0.015","1.005","7.26e-01",NA,NA,NA,1.41e-06
"GLRA1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.006","0.016","1.006","7.26e-01",NA,NA,NA,9.06e-06
"ARHGAP21","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.006","0.017","0.994","7.27e-01",NA,NA,NA,3.37e-06
"OTUD1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.010","0.028","0.990","7.27e-01",NA,NA,NA,1.2e-05
"LINC01499","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.020","0.058","1.020","7.29e-01",NA,NA,NA,0.000176324
"PDE4D","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.005","0.015","1.005","7.29e-01",NA,NA,NA,5.49e-05
"CACNA1E","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.020","0.058","1.020","7.30e-01",NA,NA,NA,0.000101656
"SPINK2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.012","0.035","1.012","7.30e-01",NA,NA,NA,2.22e-05
"OR7E59P","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.011","0.032","1.011","7.30e-01",NA,NA,NA,6.69e-06
"TMCC2","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.005","0.016","1.005","7.31e-01",NA,NA,NA,5.93e-06
"BORCS5","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.006","0.017","0.994","7.32e-01",NA,NA,NA,5.63e-06
"PLEKHS1","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.013","0.039","0.987","7.33e-01",NA,NA,NA,0.000266851
"CDK14","Stem-cell-iPSC","ALZ","Inverse variance weighted",3,"-0.006","0.017","0.994","7.33e-01",0.552080232,0.192796629,0.336189255,0.000645527
"ACSM6","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.027","0.081","1.028","7.34e-01",NA,NA,NA,0.007704486
"ST6GAL1","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.008","0.024","1.008","7.34e-01",NA,NA,NA,0.000118301
"LY75","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.006","0.016","1.006","7.35e-01",NA,NA,NA,0.005486245
"TMEM74","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.012","0.035","0.988","7.36e-01",NA,NA,NA,0.002956276
"SLIT3","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.005","0.016","1.005","7.37e-01",NA,NA,NA,2.71e-06
"MPHOSPH10","Stem-cell-iPSC","ALZ","Wald ratio",1,"-0.010","0.030","0.990","7.37e-01",NA,NA,NA,9.71e-05
"PDE1A","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.018","0.055","1.018","7.39e-01",NA,NA,NA,0.004010145
"PUM3","Stem-cell-iPSC","ALZ","Wald ratio",1," 0.005","0.015","1.005","7.39e-01",NA,NA,NA,0.001124336
