"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"MAP3K7","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.015","0.041","1.015","7.22e-01",NA,NA,NA,2.05e-05
"DSCAML1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.013","0.038","0.987","7.23e-01",NA,NA,NA,0.000169713
"TIAM1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.009","0.025","0.991","7.24e-01",NA,NA,NA,2.1e-05
"ENDOD1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.016","0.046","0.984","7.24e-01",NA,NA,NA,0.008187398
"PAK7","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.008","0.022","0.992","7.24e-01",NA,NA,NA,2.19e-05
"EIF3H","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.017","0.049","1.017","7.26e-01",NA,NA,NA,3.68e-05
"MPP4","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.009","0.025","0.991","7.27e-01",NA,NA,NA,4.23e-06
"SEMA6D","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.024","0.070","0.976","7.27e-01",NA,NA,NA,0.009168965
"PTP4A1P4","Stem-cell-iPSC","PTSD","Inverse variance weighted",2," 0.019","0.055","1.019","7.28e-01",NA,0.03089288,NA,0.006351466
"NAV3","Stem-cell-iPSC","PTSD","Inverse variance weighted",2,"-0.012","0.034","0.988","7.29e-01",NA,0.757884878,NA,3.03e-05
"ATXN1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.027","0.078","0.974","7.31e-01",NA,NA,NA,7.02e-05
"DOCK2","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.041","0.121","1.042","7.32e-01",NA,NA,NA,8.55e-05
"RPL17P35","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.014","0.040","0.986","7.32e-01",NA,NA,NA,7.81e-06
"FBXO40","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.006","0.019","0.994","7.32e-01",NA,NA,NA,0.007967511
"PVT1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.009","0.025","0.991","7.34e-01",NA,NA,NA,6.93e-06
"CDH10","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.009","0.026","1.009","7.34e-01",NA,NA,NA,5.15e-06
"EGFR","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.026","0.075","0.975","7.34e-01",NA,NA,NA,0.008784043
"CLVS1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.017","0.050","0.983","7.36e-01",NA,NA,NA,0.004505617
"VLDLR-AS1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.027","0.080","0.974","7.36e-01",NA,NA,NA,0.008995428
"GAPDHP28","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.006","0.019","1.006","7.39e-01",NA,NA,NA,0.000550254
"HUNK","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.017","0.052","0.983","7.39e-01",NA,NA,NA,0.000317745
"MTND5P15","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.009","0.026","1.009","7.40e-01",NA,NA,NA,0.009274758
"SPPL2A","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.008","0.024","1.008","7.40e-01",NA,NA,NA,9.93e-06
"DAB2IP","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.009","0.027","0.991","7.40e-01",NA,NA,NA,1.12e-05
"AMOTL1","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.021","0.063","0.980","7.43e-01",NA,NA,NA,0.000207882
"TMEM132B","Stem-cell-iPSC","PTSD","Inverse variance weighted",2," 0.007","0.022","1.007","7.45e-01",NA,0.737612097,NA,3.83e-05
"PCNPP2","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.013","0.041","0.987","7.46e-01",NA,NA,NA,0.000272948
"C11orf24","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.008","0.023","0.992","7.46e-01",NA,NA,NA,4.6e-06
"PRDM2","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.021","0.065","1.021","7.46e-01",NA,NA,NA,4.22e-05
"THEMIS","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.007","0.023","0.993","7.47e-01",NA,NA,NA,2.42e-05
"LY75","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.007","0.023","0.993","7.47e-01",NA,NA,NA,0.007609797
"RYR3","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.017","0.054","0.983","7.47e-01",NA,NA,NA,0.001395996
"LMO4","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.006","0.019","1.006","7.47e-01",NA,NA,NA,0.00790319
"CUX1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.019","0.058","1.019","7.48e-01",NA,NA,NA,0.000905727
"SETP2","Stem-cell-iPSC","PTSD","Wald ratio",1,"-0.016","0.049","0.984","7.49e-01",NA,NA,NA,0.002422766
"PRB1","Stem-cell-iPSC","PTSD","Wald ratio",1," 0.020","0.062","1.020","7.50e-01",NA,NA,NA,0.000177284
