"Gene","Tissue","Psychiatric disorder","Method","Nsnp","Beta","SE","OR","P-value","Q_Pvalue(MREgger)","Q_Pvalue(IVW)","P-value(Intercept)","PPH4"
"UCHL3","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.007","0.029","1.007","8.06e-01",NA,NA,NA,0.004701817
"STAT3","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.005","0.023","1.005","8.10e-01",NA,NA,NA,0.001090612
"FAM118A","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.003","0.012","1.003","8.15e-01",NA,NA,NA,0.005460141
"ABAT","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.006","0.025","0.994","8.19e-01",NA,NA,NA,0.00082589
"ACOT2","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.005","0.022","0.995","8.19e-01",NA,NA,NA,0.000355658
"UQCR10","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.006","0.027","1.006","8.21e-01",NA,NA,NA,0.010327863
"NUDT7","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.004","0.016","0.996","8.22e-01",NA,NA,NA,0.000107222
"ERAP1","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.002","0.011","1.002","8.28e-01",NA,NA,NA,0.005389364
"ATG3","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.010","0.051","1.010","8.39e-01",NA,NA,NA,0.000155995
"ACTN3","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.002","0.009","1.002","8.40e-01",NA,NA,NA,0.00476846
"NAT10","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.006","0.031","1.006","8.50e-01",NA,NA,NA,0.001436108
"GNB4","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.005","0.028","1.005","8.56e-01",NA,NA,NA,8.82e-05
"DDX55","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.003","0.019","1.003","8.60e-01",NA,NA,NA,0.005058463
"TAMM41","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.003","0.014","1.003","8.61e-01",NA,NA,NA,0.004894865
"MCOLN2","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.002","0.013","0.998","8.61e-01",NA,NA,NA,1.44e-05
"LYPLAL1","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.003","0.018","1.003","8.69e-01",NA,NA,NA,5.28e-05
"CECR5","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.004","0.022","0.996","8.72e-01",NA,NA,NA,0.001044142
"EARS2","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.003","0.018","1.003","8.78e-01",NA,NA,NA,0.001239443
"UBA6","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.005","0.035","1.005","8.78e-01",NA,NA,NA,0.005935779
"YTHDC2","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.002","0.014","0.998","8.80e-01",NA,NA,NA,0.004962123
"AIMP2","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.001","0.008","0.999","8.81e-01",NA,NA,NA,0.005373127
"GAA","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.003","0.018","1.003","8.84e-01",NA,NA,NA,0.004820125
"SMC2","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.002","0.014","0.998","8.89e-01",NA,NA,NA,0.004668645
"ATM","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.003","0.020","0.997","8.89e-01",NA,NA,NA,0.001456829
"CENPU","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.002","0.014","0.998","8.90e-01",NA,NA,NA,0.005065089
"GCFC2","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.003","0.019","1.003","8.90e-01",NA,NA,NA,0.002674517
"DNAJC15","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.001","0.011","0.999","9.05e-01",NA,NA,NA,0.005450653
"VRK2","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.002","0.019","1.002","9.09e-01",NA,NA,NA,0.004800899
"ARHGEF16","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.004","0.032","1.004","9.10e-01",NA,NA,NA,2.39e-05
"RDH13","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.002","0.015","1.002","9.11e-01",NA,NA,NA,0.005161712
"TAF6","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.003","0.024","1.003","9.13e-01",NA,NA,NA,0.000487162
"MGME1","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.003","0.026","1.003","9.14e-01",NA,NA,NA,0.000181927
"MGST3","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.002","0.024","0.998","9.17e-01",NA,NA,NA,0.002049757
"WWC2","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.003","0.025","0.997","9.17e-01",NA,NA,NA,0.000361355
"PTAR1","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.003","0.029","1.003","9.18e-01",NA,NA,NA,0.000481193
"SUPT5H","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.003","0.034","0.997","9.19e-01",NA,NA,NA,5.02e-05
"LRWD1","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.002","0.019","1.002","9.21e-01",NA,NA,NA,0.002703626
"CD3EAP","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.002","0.022","0.998","9.35e-01",NA,NA,NA,0.003823312
"IWS1","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.002","0.029","0.998","9.40e-01",NA,NA,NA,7.03e-05
"RTN3","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.002","0.023","0.998","9.41e-01",NA,NA,NA,0.005310547
"SCG3","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.001","0.015","0.999","9.42e-01",NA,NA,NA,1.26e-05
"MAPK3","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.001","0.016","1.001","9.43e-01",NA,NA,NA,0.004882632
"APOBEC3B","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.002","0.024","1.002","9.46e-01",NA,NA,NA,0.001466475
"LYN","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.001","0.017","0.999","9.47e-01",NA,NA,NA,0.001121584
"IDO1","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.002","0.031","1.002","9.52e-01",NA,NA,NA,9.18e-05
"GALNT2","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.002","0.026","1.002","9.52e-01",NA,NA,NA,0.000293449
"TRMU","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.001","0.024","0.999","9.54e-01",NA,NA,NA,6.28e-05
"PRMT7","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.001","0.015","1.001","9.54e-01",NA,NA,NA,0.006462035
"DHRS7","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.002","0.035","0.998","9.57e-01",NA,NA,NA,5.39e-05
"EPB41L4A","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.001","0.021","0.999","9.59e-01",NA,NA,NA,4.8e-05
"CHRAC1","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.002","0.032","0.998","9.61e-01",NA,NA,NA,0.000264043
"COA1","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.001","0.022","0.999","9.61e-01",NA,NA,NA,0.004705247
"SURF1","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.001","0.018","0.999","9.64e-01",NA,NA,NA,0.005458509
"ITM2C","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.001","0.026","0.999","9.66e-01",NA,NA,NA,0.000423861
"IMPA1","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.001","0.016","1.001","9.69e-01",NA,NA,NA,0.005071439
"DDAH1","Stem-cell-iPSC","ADHD","Wald ratio",1,"-0.001","0.028","0.999","9.72e-01",NA,NA,NA,0.005755385
"C11orf54","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.000","0.014","1.000","9.75e-01",NA,NA,NA,0.004773917
"CKAP4","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.001","0.030","1.001","9.76e-01",NA,NA,NA,0.000334489
"NTS","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.000","0.011","1.000","9.85e-01",NA,NA,NA,0.004675434
"EI24","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.000","0.019","1.000","9.89e-01",NA,NA,NA,0.000592611
"THEM4","Stem-cell-iPSC","ADHD","Wald ratio",1," 0.000","0.016","1.000","9.92e-01",NA,NA,NA,0.0003852
